Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-21 11:47:05,46.201027,14.534502,30942.12,28172.7,-12795.07
2024-07-21 11:47:15,46.202152,14.531512,31521.92,28083.01,-14316.98
2024-07-21 11:47:25,46.203331,14.528622,31457.88,28345.11,-13643.79
2024-07-21 11:47:35,46.204563,14.525859,32624.88,29685.7,-13533.01
2024-07-21 11:47:45,46.205677,14.52342,33294.61,32038.05,-9060.61
2024-07-21 11:47:55,46.206673,14.521261,31959.63,28334.69,-14783.89
2024-07-21 11:48:05,46.207916,14.518822,33162.99,29946.03,-14248.49
2024-07-21 11:48:15,46.20911,14.516517,31998.52,30059.78,-10968.81
2024-07-21 11:48:25,46.209927,14.514422,27401.87,23959.12,-13297.48
2024-07-21 11:48:35,46.210663,14.512045,34698.01,30082.59,-17291.32
2024-07-21 11:48:45,46.212292,14.510369,35198.42,32677.28,-13081.45
2024-07-21 11:48:55,46.213619,14.508175,32556.38,29270.44,-14253.39
2024-07-21 11:49:05,46.214779,14.506018,33631.13,31632.26,-11421.6
2024-07-21 11:49:15,46.215569,14.504596,34686.05,31134.82,-15288.72
2024-07-21 11:49:25,46.216526,14.503342,35981.61,32981.05,-14384.95
2024-07-21 11:49:35,46.217552,14.502191,36099.61,33083.03,-14446.27
2024-07-21 11:49:45,46.218662,14.500957,36151.3,32315.51,-16205.7
